id_execucao,sha_commit,mensagem_commit,status,duracao_workflow,lead_time,nome_job,duracao_job,nome_etapa,duracao_etapa,total_testes,falhas_testes,tempo_medio_testes,timestamp
27097065704,8bd77ff2,docs: ajustes de documentação e comentários,failure,12.0,12.0,Análise Estática (Lint),8.0,Executar análise estática,1.0,0,0,0.0,2026-06-07T15:40:02Z
27097065704,8bd77ff2,docs: ajustes de documentação e comentários,failure,12.0,12.0,Análise Estática (Lint),8.0,Post Configurar Python 3.11,0.0,0,0,0.0,2026-06-07T15:40:02Z
27097065704,8bd77ff2,docs: ajustes de documentação e comentários,failure,12.0,12.0,Análise Estática (Lint),8.0,Post Baixar código-fonte,0.0,0,0,0.0,2026-06-07T15:40:02Z
27097065704,8bd77ff2,docs: ajustes de documentação e comentários,failure,12.0,12.0,Análise Estática (Lint),8.0,Complete job,0.0,0,0,0.0,2026-06-07T15:40:02Z
27097065704,8bd77ff2,docs: ajustes de documentação e comentários,failure,12.0,12.0,Executar Testes Automatizados,0.0,,,0,0,0.0,2026-06-07T15:40:02Z
27073510466,12949688,feat: estrutura inicial do pipeline CI/CD,success,26.0,26.0,Análise Estática (Lint),8.0,Set up job,1.0,8,0,0.0,2026-06-06T20:48:42Z
27073510466,12949688,feat: estrutura inicial do pipeline CI/CD,success,26.0,26.0,Análise Estática (Lint),8.0,Baixar código-fonte,0.0,8,0,0.0,2026-06-06T20:48:42Z
27073510466,12949688,feat: estrutura inicial do pipeline CI/CD,success,26.0,26.0,Análise Estática (Lint),8.0,Configurar Python 3.11,1.0,8,0,0.0,2026-06-06T20:48:42Z
27073510466,12949688,feat: estrutura inicial do pipeline CI/CD,success,26.0,26.0,Análise Estática (Lint),8.0,Instalar flake8,2.0,8,0,0.0,2026-06-06T20:48:42Z
27073510466,12949688,feat: estrutura inicial do pipeline CI/CD,success,26.0,26.0,Análise Estática (Lint),8.0,Executar análise estática,0.0,8,0,0.0,2026-06-06T20:48:42Z
27073510466,12949688,feat: estrutura inicial do pipeline CI/CD,success,26.0,26.0,Análise Estática (Lint),8.0,Post Configurar Python 3.11,1.0,8,0,0.0,2026-06-06T20:48:42Z
27073510466,12949688,feat: estrutura inicial do pipeline CI/CD,success,26.0,26.0,Análise Estática (Lint),8.0,Post Baixar código-fonte,0.0,8,0,0.0,2026-06-06T20:48:42Z
27073510466,12949688,feat: estrutura inicial do pipeline CI/CD,success,26.0,26.0,Análise Estática (Lint),8.0,Complete job,0.0,8,0,0.0,2026-06-06T20:48:42Z
27073510466,12949688,feat: estrutura inicial do pipeline CI/CD,success,26.0,26.0,Executar Testes Automatizados,10.0,Set up job,1.0,8,0,0.0,2026-06-06T20:48:42Z
27073510466,12949688,feat: estrutura inicial do pipeline CI/CD,success,26.0,26.0,Executar Testes Automatizados,10.0,Baixar código-fonte,1.0,8,0,0.0,2026-06-06T20:48:42Z
27073510466,12949688,feat: estrutura inicial do pipeline CI/CD,success,26.0,26.0,Executar Testes Automatizados,10.0,Configurar Python 3.11,1.0,8,0,0.0,2026-06-06T20:48:42Z
27073510466,12949688,feat: estrutura inicial do pipeline CI/CD,success,26.0,26.0,Executar Testes Automatizados,10.0,Instalar dependências de desenvolvimento,3.0,8,0,0.0,2026-06-06T20:48:42Z
27073510466,12949688,feat: estrutura inicial do pipeline CI/CD,success,26.0,26.0,Executar Testes Automatizados,10.0,Executar testes com pytest,0.0,8,0,0.0,2026-06-06T20:48:42Z
27073510466,12949688,feat: estrutura inicial do pipeline CI/CD,success,26.0,26.0,Executar Testes Automatizados,10.0,Processar resultados dos testes,0.0,8,0,0.0,2026-06-06T20:48:42Z
27073510466,12949688,feat: estrutura inicial do pipeline CI/CD,success,26.0,26.0,Executar Testes Automatizados,10.0,Publicar artefatos dos testes,1.0,8,0,0.0,2026-06-06T20:48:42Z
27073510466,12949688,feat: estrutura inicial do pipeline CI/CD,success,26.0,26.0,Executar Testes Automatizados,10.0,Post Configurar Python 3.11,1.0,8,0,0.0,2026-06-06T20:48:42Z
27073510466,12949688,feat: estrutura inicial do pipeline CI/CD,success,26.0,26.0,Executar Testes Automatizados,10.0,Post Baixar código-fonte,0.0,8,0,0.0,2026-06-06T20:48:42Z
27073510466,12949688,feat: estrutura inicial do pipeline CI/CD,success,26.0,26.0,Executar Testes Automatizados,10.0,Complete job,0.0,8,0,0.0,2026-06-06T20:48:42Z
